,id,price,level,levels,rooms,area,kitchen_area,house_id
3708,3708,3500000,3,5,4,60.9,6.0,1250483
3709,3709,6100000,6,10,3,71.0,9.6,2546882
3710,3710,1350000,2,2,2,48.0,6.7,2512094
3711,3711,6260000,21,25,3,87.03,8.56,1852723
3712,3712,3130000,2,5,3,63.0,7.0,1242580
3713,3713,2300000,3,4,4,113.0,14.0,2344685
3714,3714,2650000,7,9,2,44.0,7.0,1624956
3715,3715,5200000,4,9,3,130.0,20.0,1988587
3716,3716,4900000,1,19,2,56.0,8.0,1286837
3717,3717,16350000,8,16,2,61.0,20.0,1975686
3718,3718,4050000,21,25,2,61.9,11.0,646898
3719,3719,2800000,3,5,3,69.0,12.0,653226
3720,3720,4060000,17,17,1,49.5,20.0,2304763
3721,3721,9600000,2,9,3,92.7,10.8,2019839
3722,3722,1400000,1,2,1,32.0,6.0,2364887
3723,3723,6950000,4,5,2,82.3,13.2,1339276
3724,3724,1600000,5,5,1,29.0,6.0,2140636
3725,3725,7208000,6,18,1,34.0,14.8,957260
3726,3726,3200000,2,5,2,45.0,6.0,2198470
3727,3727,3750000,10,10,3,66.0,8.6,2729752
3728,3728,3050000,5,5,3,57.0,6.0,955455
3729,3729,8450000,9,9,3,63.0,7.0,764091
3730,3730,5200000,4,10,2,85.0,16.0,726169
3731,3731,4190000,9,10,4,87.1,8.8,701345
3732,3732,23000000,21,24,3,122.0,26.0,993161
3733,3733,2200000,1,5,1,28.5,6.0,2740535
3734,3734,5500000,10,10,2,69.4,11.9,1121146
3735,3735,3600000,8,9,3,65.0,7.0,1712682
3736,3736,3700000,5,10,2,55.0,9.0,2792316
3737,3737,9500000,1,12,2,38.0,6.0,1924965
3738,3738,2200000,8,10,1,45.0,9.0,1910542
3739,3739,15075450,12,33,2,58.0,19.1,1714723
3740,3740,21500000,13,31,3,79.3,13.0,1070422
3741,3741,9400000,10,12,3,80.0,14.0,1343665
3742,3742,3150000,9,9,3,69.0,10.0,632614
3743,3743,8000000,5,17,3,105.0,14.8,1099723
3744,3744,11184270,12,17,3,91.0,8.8,1918817
3745,3745,9808000,19,20,3,86.0,12.0,2425417
3746,3746,1730000,5,10,1,43.0,9.0,724960
3747,3747,6590000,1,9,2,43.5,6.2,1638621
3748,3748,5950000,19,25,1,33.0,8.0,1427199
3749,3749,3950000,8,9,1,34.0,8.0,2660313
3750,3750,13600000,3,9,3,52.0,6.2,991930
3751,3751,8400000,10,12,1,35.1,9.8,803201
3752,3752,2990000,2,2,3,56.0,7.0,678976
3753,3753,7300000,2,4,1,30.0,10.0,1136208
3754,3754,6900000,23,29,1,38.0,10.5,2343662
3755,3755,2370000,8,10,1,39.0,19.0,1564768
3756,3756,16250000,15,28,3,103.0,7.0,1562619
3757,3757,9700000,21,23,3,68.0,16.3,703161
3758,3758,2390000,2,18,1,39.2,10.3,2587245
3759,3759,4300000,6,17,2,66.1,9.0,1787109
3760,3760,2750000,1,16,1,42.0,11.8,1942169
3761,3761,4490000,10,14,3,58.4,8.3,2287824
3762,3762,12898860,9,33,3,71.9,12.5,822493
3763,3763,6500000,9,10,3,75.6,13.1,1288020
3764,3764,5000000,3,9,3,63.0,9.0,1625570
3765,3765,5100000,5,5,3,59.5,6.3,1473118
3766,3766,9771000,8,11,3,78.0,16.8,1604310
3767,3767,4000000,7,9,4,69.0,7.0,1374089
3768,3768,6960000,11,13,3,89.0,13.0,664466
3769,3769,3780000,2,5,1,40.2,6.5,2752537
3770,3770,4699000,8,10,1,50.0,10.0,2572094
3771,3771,5700000,2,10,3,61.0,20.0,1952424
3772,3772,4050000,1,10,2,57.0,7.5,2773578
3773,3773,2050000,1,5,2,48.0,7.0,1862828
3774,3774,1299000,3,5,1,33.0,6.3,2834225
3775,3775,1900000,2,5,2,46.0,7.0,2567488
3776,3776,6550000,16,17,3,86.9,14.0,660899
3777,3777,1700000,4,10,1,30.0,8.0,2693451
3778,3778,7500000,12,16,1,47.0,12.1,2080289
3779,3779,4650000,6,10,4,83.0,9.0,1224913
3780,3780,6500000,26,27,1,35.4,7.9,2234973
3781,3781,3270000,2,9,3,58.0,6.0,2399760
3782,3782,7800000,5,10,3,75.4,8.8,1530104
3783,3783,11499000,3,4,2,65.0,11.0,1712591
3784,3784,8400000,10,10,2,58.0,11.7,2175027
3785,3785,3950000,2,4,2,43.0,6.0,1487829
3786,3786,1600000,11,12,1,37.0,10.7,1287247
3787,3787,5400000,4,9,2,65.4,12.1,1171299
3788,3788,15000000,15,25,3,108.0,11.0,1855523
3789,3789,6500000,6,10,3,66.0,8.3,2469557
3790,3790,1965000,1,18,1,43.67,15.0,2521082
3791,3791,6300000,9,14,3,108.0,16.4,842375
3792,3792,5390000,13,19,1,41.5,12.2,1666486
3793,3793,4350000,5,10,2,65.3,24.0,1739625
3794,3794,10490000,10,25,1,50.0,11.0,779671
3795,3795,7800000,17,17,4,120.0,20.0,894986
3796,3796,13500000,6,9,3,55.8,7.0,1108610
3797,3797,1850000,3,3,1,34.0,10.0,902388
3798,3798,3150000,6,9,1,36.0,10.0,937281
3799,3799,13000000,6,6,2,62.0,16.0,1694047
3800,3800,3500000,16,16,1,39.6,9.2,1991590
3801,3801,3950000,10,12,1,41.5,9.99,926668
3802,3802,12549000,2,5,2,55.1,8.0,1441896
3803,3803,39900000,11,24,3,133.0,33.0,2706358
3804,3804,13100000,3,8,2,78.0,20.0,2186571
3805,3805,2490000,5,6,1,39.0,9.0,1754560
3806,3806,3500000,7,25,1,51.0,17.0,2142711
3807,3807,8706745,19,24,1,36.0,10.0,2484205
3808,3808,3350000,2,10,1,38.0,10.3,2499775
3809,3809,16274133,35,40,1,39.9,15.0,1216503
3810,3810,27999756,7,7,3,106.58,13.14,1444495
3811,3811,2590300,11,21,0,25.0,6.0,2480032
3812,3812,1200000,3,5,2,60.0,9.0,1546087
3813,3813,4253400,17,24,2,61.2,14.0,1262818
3814,3814,11831820,7,24,2,60.06,23.18,2373540
3815,3815,8610000,21,22,2,63.3,13.0,2091401
3816,3816,1935000,7,10,1,36.0,11.0,992238
3817,3817,12199000,16,17,3,69.0,7.0,1913905
3818,3818,2999999,3,10,2,52.0,15.0,1566843
3819,3819,4136835,2,12,1,34.0,9.0,2147947
3820,3820,9999000,3,8,1,30.7,6.0,1691092
3821,3821,5300000,1,12,2,61.0,7.5,1903673
3822,3822,5500000,8,13,0,26.0,8.0,1686764
3823,3823,3799000,1,9,3,61.0,7.0,2462688
3824,3824,5900000,5,5,3,61.0,14.0,1758827
3825,3825,9500000,8,8,3,87.1,12.0,812374
3826,3826,7210000,14,17,1,45.26,15.3,704856
3827,3827,3000000,5,5,3,59.0,6.6,868924
3828,3828,2300000,2,5,1,29.0,6.2,2799978
3829,3829,7168000,4,17,2,64.0,14.8,2185012
3830,3830,4250000,3,5,1,33.7,6.4,2118539
3831,3831,5300000,7,12,1,32.4,10.0,1398154
3832,3832,1460000,1,5,1,31.0,6.5,1587832
3833,3833,2900002,5,5,2,45.0,6.0,1706660
3834,3834,5677925,12,20,3,67.49,17.1,2053363
3835,3835,1700000,5,5,2,42.0,6.0,1111752
3836,3836,1200000,3,3,1,28.2,8.8,2388622
3837,3837,28283083,8,8,4,109.6,16.2,1209280
3838,3838,8100000,5,19,1,39.0,13.0,2117765
3839,3839,5200000,5,12,2,86.0,22.0,1530159
3840,3840,43690000,5,6,2,122.1,37.8,895460
3841,3841,4450000,8,9,2,68.0,12.0,1988694
3842,3842,3400000,12,17,1,41.0,13.0,2653879
3843,3843,6600000,7,16,3,101.0,15.0,2738473
3844,3844,4600000,6,9,1,37.0,8.5,2624374
3845,3845,2199000,5,5,3,69.0,7.0,1480658
3846,3846,4100000,17,17,1,40.0,12.0,1793780
3847,3847,5350000,5,10,2,65.0,10.2,1029117
3848,3848,14500000,3,10,3,112.0,21.8,650191
3849,3849,2700000,3,7,1,35.0,11.4,952287
3850,3850,3800000,7,9,3,96.0,13.0,2745585
3851,3851,8900000,7,11,1,47.6,21.7,694599
3852,3852,8500000,4,19,2,59.0,9.0,2498168
3853,3853,6190000,6,9,2,59.0,8.0,981102
3854,3854,8000000,3,12,3,64.0,9.5,1660520
3855,3855,7200000,5,5,3,79.8,15.0,2378408
3856,3856,3200000,1,9,3,57.0,7.5,1268071
3857,3857,13900000,11,17,3,80.0,13.0,619252
3858,3858,4080000,2,19,1,37.0,18.5,1058635
3859,3859,6400000,11,15,1,33.85,14.0,766313
3860,3860,9100000,2,15,2,39.2,9.0,1156059
3861,3861,4100000,12,17,1,43.0,11.0,2713482
3862,3862,6249000,9,9,1,34.9,8.0,906715
3863,3863,18000000,17,22,3,77.4,10.2,2347852
3864,3864,3600000,1,16,2,54.0,17.0,1633558
3865,3865,5300000,5,5,2,40.5,8.0,1931764
3866,3866,7110750,1,16,0,28.5,8.8,681709
3867,3867,5550000,7,10,3,64.1,9.4,2539115
3868,3868,2200000,7,9,1,39.0,10.0,1409076
3869,3869,5700000,1,14,3,71.8,9.4,818576
3870,3870,7850000,7,9,3,57.0,8.4,1952576
3871,3871,2200000,5,8,1,41.0,14.3,1630768
3872,3872,4290000,24,25,1,41.0,10.4,836100
3873,3873,4500000,8,9,4,80.8,7.7,1217008
3874,3874,25281000,5,9,2,88.0,21.0,1483611
3875,3875,11300000,8,17,2,56.0,14.0,1840117
3876,3876,4100000,7,10,1,42.0,12.0,1827687
3877,3877,35900000,27,28,5,110.0,12.0,2280919
3878,3878,7151900,2,24,2,55.38,10.06,1562517
3879,3879,1900000,2,2,2,87.0,9.0,2123773
3880,3880,4180000,8,9,1,66.1,7.7,2103405
3881,3881,2400000,2,6,1,35.4,12.5,1712065
3882,3882,19000000,5,6,3,61.7,7.6,1107718
3883,3883,10950000,16,17,2,62.0,12.0,2269133
3884,3884,3099000,9,9,1,35.0,9.0,1380654
3885,3885,11200000,7,16,2,71.0,16.0,1103668
3886,3886,6490000,8,17,1,39.0,8.0,869204
3887,3887,1300000,3,5,1,31.6,7.5,2398238
3888,3888,1670000,1,6,1,36.3,10.0,1671089
3889,3889,2733000,12,17,1,36.44,10.5,1501653
3890,3890,4500000,2,3,2,58.2,14.3,2619968
3891,3891,9500000,4,24,1,41.0,13.8,1535617
3892,3892,1650000,7,9,3,61.5,9.0,2446864
3893,3893,1520000,6,14,1,37.0,10.0,1988877
3894,3894,31490000,9,19,3,99.0,12.2,1721630
3895,3895,2700000,5,5,1,29.0,6.0,902110
3896,3896,2790000,2,5,3,47.0,6.0,1664893
3897,3897,38190000,25,32,3,99.0,20.0,2442094
3898,3898,5650000,2,9,1,29.0,6.5,1183144
3899,3899,1723200,3,3,0,35.9,15.9,1970503
3900,3900,5185800,8,12,2,60.3,12.8,1768073
3901,3901,10289850,15,23,1,37.0,17.7,1466864
3902,3902,3100000,5,9,3,58.0,12.0,1522041
3903,3903,4429000,12,19,2,40.0,18.0,2467768
3904,3904,3200000,4,19,1,37.0,9.0,2027108
3905,3905,15500000,6,14,2,50.4,12.0,2430332
3906,3906,18506008,15,15,3,103.7,11.5,2484205
3907,3907,1080000,1,3,2,42.0,6.0,1728226
3908,3908,3020000,4,5,1,38.8,14.2,783793
3909,3909,4200000,2,5,2,45.0,15.0,1025693
3910,3910,4750000,4,5,2,65.0,12.0,2104712
3911,3911,14150000,4,25,1,62.0,12.2,1166969
3912,3912,4300000,8,10,2,43.3,7.0,1516711
3913,3913,4200000,9,9,1,40.0,8.8,2429420
3914,3914,1500000,1,2,2,44.0,7.0,1867772
3915,3915,4200000,7,8,1,36.1,10.0,1432753
3916,3916,4200000,1,10,2,65.9,24.0,1965961
3917,3917,3870000,2,9,3,65.0,9.0,1981563
3918,3918,3650000,5,13,1,40.0,9.0,2628001
3919,3919,3250000,5,5,2,42.0,6.0,1595699
3920,3920,3050000,16,18,1,47.0,10.3,1422080
3921,3921,5050000,4,9,3,67.5,9.0,2324682
3922,3922,3550000,8,9,3,70.0,12.0,1669647
3923,3923,3330000,3,5,3,58.7,6.8,2769260
3924,3924,16500000,13,17,3,83.0,12.0,1679728
3925,3925,5000000,2,5,1,39.0,7.0,1413671
3926,3926,8690000,5,12,2,77.8,10.0,1853091
3927,3927,9500000,2,5,4,96.4,8.0,2456159
3928,3928,5134689,14,24,2,54.0,14.0,2192321
3929,3929,8900000,1,10,3,75.0,10.0,1797130
3930,3930,2500000,1,5,2,44.0,6.0,2580533
3931,3931,3245000,3,3,2,53.0,8.4,2572527
3932,3932,11800000,9,14,2,56.0,9.0,1881631
3933,3933,3260000,11,18,1,49.9,25.0,2217830
3934,3934,2500000,2,9,1,36.0,8.0,2821360
3935,3935,4850000,3,5,3,57.0,6.0,1698359
3936,3936,4883328,9,16,1,41.6,18.8,2385185
3937,3937,6500000,5,5,4,61.0,6.5,2322038
3938,3938,7900000,4,5,3,96.0,14.6,2509353
3939,3939,3900000,3,5,1,37.5,11.0,2192183
3940,3940,5100000,14,18,2,46.9,9.7,2025061
3941,3941,2550000,8,9,2,50.0,9.0,1116070
3942,3942,1950000,8,9,1,29.0,7.0,1752640
3943,3943,3200000,2,5,4,63.7,8.0,1441552
3944,3944,2450000,3,4,1,42.0,11.0,1021419
3945,3945,5000000,15,17,2,57.8,13.2,2175550
3946,3946,1980000,12,22,1,37.0,12.0,2035303
3947,3947,8970000,20,25,2,55.0,11.0,605790
3948,3948,3499999,5,5,2,59.0,10.0,1025841
3949,3949,2600000,1,10,2,49.0,8.0,2262374
3950,3950,6600000,5,5,3,63.0,6.2,2363851
3951,3951,3900000,4,5,2,42.0,6.0,2312023
3952,3952,3000000,3,3,3,79.0,12.0,2026619
3953,3953,11500000,3,23,3,106.0,21.0,2088055
3954,3954,5049000,3,3,3,56.6,8.0,594342
3955,3955,6000000,4,5,1,33.0,6.5,831357
3956,3956,5200000,1,25,0,59.0,15.0,1296244
3957,3957,4100000,3,5,3,58.0,7.5,625760
3958,3958,3400000,9,17,1,42.0,10.0,2668586
3959,3959,4113120,4,18,1,39.36,12.6,2348882
3960,3960,9600000,3,5,2,58.19,9.6,1135864
3961,3961,14000000,4,7,2,66.0,15.3,1879147
3962,3962,13000000,9,46,1,37.4,10.0,2774524
3963,3963,3950000,4,5,3,61.3,9.2,1531131
3964,3964,9999000,8,16,2,54.5,10.0,2246061
3965,3965,4000000,1,5,2,50.0,9.0,806888
3966,3966,3600000,18,20,1,44.3,12.0,2199927
3967,3967,3100000,1,4,1,37.0,12.0,2679276
3968,3968,3670000,3,10,1,39.1,9.0,2585910
3969,3969,6200000,7,22,2,64.0,15.0,1374874
3970,3970,7600000,4,14,4,94.0,13.5,2084641
3971,3971,3850000,6,10,4,81.3,10.0,2821932
3972,3972,4516000,5,16,2,64.0,12.0,1429448
3973,3973,4080000,8,9,1,48.1,19.6,2157119
3974,3974,2300000,1,9,1,32.7,7.6,1279381
3975,3975,2600000,5,5,2,44.0,30.0,2002353
3976,3976,3100000,9,12,2,46.9,6.0,851063
3977,3977,7100000,14,16,2,47.0,10.0,1461959
3978,3978,2800000,9,16,2,51.0,23.0,1792478
3979,3979,9500000,5,9,3,67.8,9.7,1949319
3980,3980,1900000,1,5,1,31.7,8.0,787153
3981,3981,4200000,1,4,2,65.0,11.0,1871471
3982,3982,8249000,4,18,2,58.0,10.1,1136565
3983,3983,8100000,13,16,1,42.8,15.5,2796099
3984,3984,2650000,3,5,2,50.0,6.1,2808144
3985,3985,1500000,5,5,3,60.0,6.0,784347
3986,3986,8500000,5,16,2,80.0,11.9,1050659
3987,3987,3600000,1,10,3,68.0,9.0,2215682
3988,3988,6700000,3,5,2,60.4,11.2,2749932
3989,3989,45000000,11,20,3,80.0,13.6,2489672
3990,3990,12799000,3,9,3,58.8,6.0,2018724
3991,3991,2000000,1,3,2,39.9,6.0,1064369
3992,3992,5894460,12,15,3,68.7,12.4,2199760
3993,3993,9000000,7,7,2,87.6,11.9,2441431
3994,3994,3775000,9,19,1,37.6,10.0,2664479
3995,3995,4100000,11,14,1,37.0,9.0,1901632
3996,3996,4090000,6,7,1,36.0,10.0,2822011
3997,3997,10284225,18,25,2,66.6,13.4,995688
3998,3998,11400000,8,11,4,143.0,20.0,836458
3999,3999,4550000,4,12,1,60.0,11.0,1215590
4000,4000,2100000,3,3,1,29.0,10.7,2736602
4001,4001,2100000,4,10,1,43.22,9.0,1238064
4002,4002,2700000,1,5,2,42.7,6.0,950554
4003,4003,3950000,2,19,1,38.0,18.0,2695642
4004,4004,10200000,12,21,2,56.0,10.0,2700596
4005,4005,27900000,14,20,4,120.0,13.7,614785
4006,4006,5159700,18,27,3,95.55,26.4,1993008
4007,4007,5100000,5,5,2,64.6,13.6,1792846
4008,4008,6000000,5,5,2,41.5,6.8,1540862
4009,4009,3500000,5,6,1,45.0,16.1,2286478
4010,4010,6990000,11,17,1,55.0,12.0,709195
4011,4011,8990000,9,11,4,89.0,8.0,2017337
4012,4012,1950000,3,4,2,59.0,10.4,1900218
4013,4013,4000000,7,9,2,55.0,9.0,2218407
4014,4014,5080000,3,18,3,71.7,17.0,1419383
4015,4015,8626350,3,25,3,65.5,11.8,2694227
4016,4016,6600000,8,10,2,64.3,13.0,1070400
4017,4017,1800000,4,4,2,41.6,6.0,675936
4018,4018,10570000,3,17,3,83.4,15.7,1534515
4019,4019,1610000,1,5,3,61.1,7.2,894592
4020,4020,14300000,10,12,1,38.9,12.4,1866588
4021,4021,5500000,7,9,3,66.6,9.2,2733497
4022,4022,5900000,12,16,1,48.2,13.5,2610035
4023,4023,14500000,5,17,3,72.9,10.2,990896
4024,4024,16000000,9,16,2,53.8,10.0,589956
4025,4025,3399999,4,9,3,67.0,11.0,1706618
4026,4026,4300000,13,27,1,34.0,9.7,796854
4027,4027,2400000,5,5,2,45.0,6.0,1136740
4028,4028,5600000,11,17,2,64.1,15.9,1001667
4029,4029,13904300,5,25,3,81.79,17.9,928985
4030,4030,6500000,5,17,2,59.8,12.0,1406422
4031,4031,13000000,9,25,3,98.0,20.2,1641551
4032,4032,21800000,5,22,2,58.0,10.4,2152244
4033,4033,14777000,16,16,1,52.0,18.0,1848419
4034,4034,6400000,11,11,0,48.1,16.0,2723035
4035,4035,9400000,4,12,1,37.8,9.8,2103870
4036,4036,3480000,6,22,2,60.3,12.64,2054194
4037,4037,9330000,18,24,3,52.7,16.8,1621478
4038,4038,2400000,13,17,1,38.2,11.0,2657917
4039,4039,3850000,7,10,2,52.5,8.8,1144324
4040,4040,12990000,3,12,3,64.0,6.6,2271214
4041,4041,2550000,9,14,1,45.5,12.8,1241129
4042,4042,1590000,1,3,1,40.0,14.0,1259545
4043,4043,10384000,2,5,2,94.4,18.0,2201212
4044,4044,1350000,2,3,2,41.0,7.7,2765464
4045,4045,3600000,5,20,2,50.5,8.7,2604456
4046,4046,1606000,10,10,1,33.0,9.0,2092887
4047,4047,3400000,2,9,2,54.0,9.0,619722
4048,4048,4980000,15,16,2,53.0,9.7,1133142
4049,4049,3500000,4,10,2,73.0,18.0,1457183
4050,4050,8820000,2,8,2,74.0,13.0,2631672
4051,4051,2870000,1,5,3,50.0,6.5,2152901
4052,4052,4910000,9,9,2,46.0,6.8,2037853
4053,4053,3420000,6,10,1,44.0,12.0,2717271
4054,4054,6942793,8,14,3,67.21,21.0,1119541
4055,4055,3950000,10,16,1,44.1,12.0,1560997
4056,4056,40000000,5,6,4,130.0,8.5,1013174
4057,4057,5371000,3,9,2,58.81,16.4,1806839
4058,4058,2950000,3,19,1,32.0,6.0,1666486
4059,4059,10700000,2,17,3,107.0,15.4,2107627
4060,4060,6500000,2,5,1,32.0,7.0,2341957
4061,4061,1550000,2,5,1,34.6,6.5,2144103
4062,4062,6300000,3,18,1,56.0,16.0,1657266
4063,4063,8700000,1,17,1,37.8,7.3,862403
4064,4064,10100000,14,24,2,65.2,10.6,995203
4065,4065,4000000,1,1,3,58.0,7.0,1474336
4066,4066,3700000,4,5,1,18.5,8.5,854752
4067,4067,3800000,6,20,1,37.4,9.7,2619055
4068,4068,6150000,9,9,1,36.0,10.0,1273884
4069,4069,6500000,11,18,2,60.0,10.0,1667044
4070,4070,2850000,8,17,1,33.6,9.0,2676638
4071,4071,990000,4,5,1,31.2,6.0,1708549
4072,4072,12000000,17,22,2,51.0,10.0,2208306
4073,4073,1650000,1,2,2,45.6,8.5,2407794
4074,4074,2400000,5,5,2,42.0,6.0,2521373
4075,4075,4500000,10,17,1,40.0,10.0,954289
4076,4076,3800000,8,9,2,56.0,7.0,1539962
4077,4077,1700000,3,10,1,28.0,8.0,1129822
4078,4078,4200000,11,16,2,44.0,22.6,622144
4079,4079,880000,6,9,1,36.0,12.0,2478888
4080,4080,6800000,3,21,2,68.1,13.3,723102
4081,4081,10900500,14,22,1,39.0,13.4,1839586
4082,4082,3290500,15,18,2,65.81,12.5,2508299
4083,4083,3650000,12,17,2,53.0,13.0,860063
4084,4084,7355000,8,9,2,47.0,8.2,1398154
4085,4085,4050000,5,5,2,55.0,7.5,2003354
4086,4086,9495673,2,3,2,49.3,17.84,1369322
4087,4087,4400000,2,5,1,31.0,6.0,2616683
4088,4088,2037850,1,9,1,36.8,10.5,2280667
4089,4089,3000000,2,5,3,63.0,7.0,2723858
4090,4090,1850000,2,8,1,21.0,6.0,655485
4091,4091,4100000,12,14,1,53.0,16.0,2813335
4092,4092,5100000,2,9,1,37.0,12.0,1421808
4093,4093,13500000,11,16,1,29.0,7.0,940957
4094,4094,3290000,2,10,1,38.0,10.0,2417204
4095,4095,3900000,7,25,2,54.4,9.0,1971514
4096,4096,3370000,12,16,2,36.0,6.0,1969323
4097,4097,2359000,3,25,1,33.7,9.8,1262818
4098,4098,21854895,26,28,2,56.51,10.9,1650233
4099,4099,7648820,15,23,2,56.2,19.6,1187583
4100,4100,3000000,3,9,1,28.0,9.0,1197426
4101,4101,8900000,5,20,2,55.0,13.0,1811037
4102,4102,10499000,7,16,3,112.0,18.6,1926971
4103,4103,5200000,2,10,2,59.0,7.8,2132133
4104,4104,6400000,2,13,3,97.0,12.0,1792883
4105,4105,10500000,8,18,1,38.0,9.2,1717026
4106,4106,3050000,2,5,3,59.0,6.0,1271082
4107,4107,2200000,6,6,1,36.0,12.0,868313
4108,4108,4749000,9,10,3,105.1,12.3,1714087
4109,4109,3250000,5,9,0,30.0,10.0,1728411
4110,4110,3750000,1,5,2,43.0,6.0,1008815
4111,4111,17860000,4,10,3,93.0,29.0,1929687
4112,4112,4200000,3,9,1,30.9,8.0,2564361
4113,4113,3900000,11,17,1,49.0,12.0,2423885
4114,4114,2380000,2,10,1,36.0,9.0,799093
4115,4115,10300000,7,15,1,49.6,11.6,1765066
4116,4116,3300000,2,16,1,35.0,9.0,1478476
4117,4117,1300000,3,5,1,30.0,6.0,752985
4118,4118,3050000,2,5,2,43.0,6.0,1783911
4119,4119,850000,2,2,2,42.0,9.6,1402087
4120,4120,4790000,2,18,2,52.8,8.7,1426262
4121,4121,2590000,2,9,2,37.0,7.0,867523
4122,4122,3350000,7,9,2,48.0,8.0,2438331
4123,4123,6265350,18,26,1,35.0,17.6,766313
4124,4124,2550000,2,2,3,64.0,8.5,1296325
4125,4125,3700000,3,5,4,78.0,7.0,1325685
4126,4126,6681200,1,4,3,70.0,14.3,1679128
4127,4127,3300000,6,10,2,47.5,7.1,2456262
4128,4128,8300000,2,9,2,82.3,31.8,2195450
4129,4129,8000000,3,10,5,120.0,10.0,1464742
4130,4130,2100000,15,23,0,26.4,6.0,1119341
4131,4131,4100000,2,17,2,65.0,12.0,1520595
4132,4132,7200000,5,12,3,95.6,13.5,746915
4133,4133,4250000,4,6,2,43.0,6.9,705029
4134,4134,5600000,3,9,2,43.7,8.0,2266375
4135,4135,17400000,15,16,3,70.0,9.0,2199736
4136,4136,11868070,1,17,4,103.0,14.6,1918817
4137,4137,4800000,2,9,2,55.0,8.0,990077
4138,4138,4520000,9,9,3,79.56,13.39,1827241
4139,4139,5300000,4,4,1,37.0,8.9,1005968
4140,4140,7200000,5,17,1,41.8,11.0,1404117
4141,4141,9800000,2,9,2,48.0,9.0,1446074
4142,4142,5890000,1,5,2,48.7,6.0,1049295
4143,4143,29000000,15,20,3,106.7,14.0,2029083
4144,4144,3500000,13,16,2,56.0,9.0,610739
4145,4145,4650000,3,35,1,48.0,17.1,1774666
4146,4146,3799000,13,16,1,37.0,10.0,2699869
4147,4147,4750000,4,5,1,40.2,10.0,2450416
4148,4148,1380000,4,5,1,30.5,6.0,1367848
4149,4149,2480000,1,4,2,56.4,10.0,854075
4150,4150,2850000,7,16,1,40.0,12.0,2628071
4151,4151,2650000,3,4,2,43.0,6.2,2297585
4152,4152,16800000,7,22,2,60.0,10.0,764929
4153,4153,9496080,19,30,1,43.6,12.7,697981
4154,4154,8900000,7,9,1,32.8,6.9,908059
4155,4155,9150000,23,25,2,70.3,20.0,1524481
4156,4156,3400000,6,9,3,66.0,9.0,1932169
4157,4157,19000000,3,8,3,89.7,13.8,1478925
4158,4158,7500000,15,22,2,70.0,15.0,1006337
4159,4159,6990000,4,22,1,41.7,12.4,813139
4160,4160,2950000,8,9,2,54.0,8.0,2314374
4161,4161,4050000,2,9,2,43.8,6.8,1454579
4162,4162,4500000,12,18,2,62.0,12.0,968663
4163,4163,4700000,5,9,2,54.0,9.4,1777690
4164,4164,12200000,7,12,2,46.0,7.0,755423
4165,4165,7700000,2,9,3,64.3,6.2,1621478
4166,4166,7580000,11,17,2,54.4,14.3,2017069
4167,4167,3800000,1,10,3,124.0,18.0,597509
4168,4168,1200000,2,2,2,37.0,7.0,1075923
4169,4169,4600000,1,9,3,60.0,8.2,869149
4170,4170,2500000,9,10,1,44.0,10.0,1670402
4171,4171,4289516,2,9,2,58.0,11.0,2721323
4172,4172,3300000,2,16,1,46.0,11.0,919971
4173,4173,5600000,4,7,2,50.0,7.5,2118539
4174,4174,21775045,3,23,3,88.6,21.8,2330554
4175,4175,6200000,5,12,3,78.7,14.3,1418948
4176,4176,12000000,2,12,3,64.0,7.0,2337634
4177,4177,1500000,5,5,1,31.0,6.0,1565887
4178,4178,9700000,8,16,1,37.9,8.7,608850
4179,4179,5100000,5,5,2,47.0,10.0,2577969
4180,4180,2250000,8,9,1,39.0,9.0,1623287
4181,4181,3100000,4,5,1,48.0,12.3,2369075
4182,4182,8550000,16,28,1,42.6,9.1,1259339
4183,4183,9049000,6,18,2,55.0,14.0,1925901
4184,4184,1600000,9,9,1,38.0,8.0,2190292
4185,4185,2788000,5,5,2,47.7,8.0,2376026
4186,4186,2450000,9,10,1,31.0,8.7,1921389
4187,4187,4350000,1,10,3,70.0,9.0,2419640
4188,4188,1500000,5,9,1,36.0,10.0,1731865
4189,4189,5200000,4,5,3,52.0,6.0,1795706
4190,4190,9500000,9,20,1,40.0,11.2,1913905
4191,4191,10470000,2,6,3,130.0,21.0,2139184
4192,4192,3150000,4,9,2,59.0,11.9,926636
4193,4193,4700000,12,20,1,31.0,6.0,618028
4194,4194,1350000,5,5,1,30.0,7.5,2409968
4195,4195,17000000,7,14,2,68.8,11.9,723167
4196,4196,2970000,6,9,1,39.0,9.0,2683322
4197,4197,2865000,1,9,1,32.2,6.7,613268
4198,4198,3767000,8,18,0,54.0,15.0,1764196
4199,4199,4830000,3,5,2,52.0,7.0,2257938
4200,4200,10745000,1,10,3,72.3,9.0,734313
4201,4201,1372000,12,12,1,49.0,10.0,1236604
4202,4202,1170000,4,5,1,30.0,6.0,2818738
4203,4203,4600000,14,14,1,40.0,10.0,1524848
4204,4204,13500000,4,9,2,96.6,31.8,1402939
4205,4205,5500000,2,5,3,60.0,10.0,1678994
4206,4206,10779300,22,33,2,52.2,19.0,2402464
4207,4207,3850000,12,20,1,32.0,10.87,2052792
4208,4208,11237497,9,9,1,36.87,12.7,2170078
4209,4209,2700000,9,10,3,60.0,9.0,2192843
